RELAxing Chain
TEA_PUN powered by openMM
make sure you have a psf and crd before running this step!(example:chainID.psf/chainID.crd)
['EXT', 'CMAP', 'CHEQ', 'XPLOR']
lonepairs found: 180
Using platform: CUDA
BUILDing SYSTem
Forced Cubic Box a=Quantity(value=40.4588666763, unit=angstrom)
MINImizing ENERgy

INITial SYSTem ENERgy
-1153.5996500315741 kJ/mol
STARting DYNAmics
#"Step"	"Total Energy (kJ/mole)"
2182000	-352.57596839094913
2183000	-450.3759561839179
2184000	-472.6824747386054
2185000	-361.2975870432929
2186000	-402.5678507151679
2187000	-421.50455725813663
2188000	-446.09000647688663
2189000	-515.8792520823554
2190000	-422.57096350813663
2191000	-455.39567053938663
2192000	-603.4076334300116
2193000	-667.8546549143866
2194000	-516.2330728831366
2195000	-494.5610147776679
2196000	-486.06559241438663
2197000	-411.15299475813663
2198000	-398.7626749339179
2199000	-395.89713538313663
2200000	-423.62162268782413
2201000	-312.00040686751163
2202000	-384.31559241438663
2203000	-326.96415198469913
2204000	-537.3940225901679
2205000	-543.6636148753241
2206000	-469.79947913313663
2207000	-441.1153360667304
2208000	-265.62089026594913
2209000	-479.29862464094913
2210000	-400.67118323469913
2211000	-455.5696817698554
2212000	-510.4451700511054
2213000	-534.7011514964179
2214000	-371.79557288313663
2215000	-361.33378089094913
2216000	-516.7498575511054
2217000	-549.4855142893866
2218000	-501.05485022688663
2219000	-419.8809610667304
2220000	-684.3031412425116
2221000	-328.2147013011054
2222000	-325.70157874251163
2223000	-387.61905921126163
2224000	-498.03080237532413
2225000	-511.75211585188663
2226000	-484.6971231761054
2227000	-482.1703897776679
2228000	-373.45463050032413
2229000	-502.45829260969913
2230000	-432.8107706370429
2231000	-468.0566202464179
2232000	-367.68912757063663
2233000	-450.5762735667304
2234000	-476.20353186751163
2235000	-431.3305460276679
2236000	-424.52237952376163
2237000	-387.21232093001163
2238000	-444.84073889876163
2239000	-483.78299964094913
2240000	-484.6503702464179
2241000	-429.99881995344913
2242000	-410.15677893782413
2243000	-448.20145667219913
2244000	-465.07828772688663
2245000	-457.54838050032413
2246000	-393.73246253157413
2247000	-501.09232581282413
2248000	-543.2203775706366
2249000	-507.1218057932929
2250000	-444.7707315745429
2251000	-507.5740763011054
2252000	-301.07364905501163
2253000	-285.39640296126163
2254000	-352.76664221907413
2255000	-296.69852698469913
2256000	-405.7626749339179
2257000	-389.27848303938663
2258000	-392.31180823469913
2259000	-412.40641272688663
2260000	-344.42106116438663
2261000	-469.64774573469913
2262000	-473.29581702376163
2263000	-507.47501624251163
2264000	-438.91630042219913
2265000	-493.26944983626163
2266000	-371.19083655501163
2267000	-403.9316202464179
2268000	-473.7525430979804
2269000	-476.3971964182929
2270000	-301.83732093001163
2271000	-424.76652014876163
2272000	-397.53763831282413
2273000	-381.87577307844913
2274000	-402.89579260969913
2275000	-456.93827307844913
2276000	-452.4267374339179
2277000	-372.56901038313663
2278000	-439.17264807844913
2279000	-437.2947794261054
2280000	-435.92460120344913
2281000	-533.8407999339179
2282000	-483.62430823469913
2283000	-432.86258948469913
2284000	-430.9664102854804
2285000	-454.35013831282413
2286000	-457.49149573469913
2287000	-439.46097815657413
2288000	-351.42264807844913
2289000	-442.15653479719913
2290000	-463.8157755198554
2291000	-411.9593302073554
2292000	-430.3335977854804
2293000	-497.28153479719913
2294000	-492.84525550032413
2295000	-480.09965003157413
2296000	-462.94278968001163
2297000	-476.91874182844913
2298000	-377.5510050120429
2299000	-376.04459632063663
2300000	-305.47196448469913
2301000	-320.66544593001163
2302000	-548.2916666331366
2303000	-445.08707678938663
2304000	-444.12735999251163
2305000	-442.10746253157413
2306000	-563.9930826487616
2307000	-466.16727698469913
2308000	-454.9437052073554
2309000	-464.6733194651679
2310000	-416.23002112532413
2311000	-349.92118323469913
2312000	-483.4930216136054
2313000	-439.59757483626163
2314000	-394.77433264876163
2315000	-488.6287638011054
2316000	-464.43033850813663
2317000	-371.6895548167304
2318000	-330.6041055979804
2319000	-254.93216956282413
2320000	-356.51371253157413
2321000	-372.81766760969913
2322000	-434.32694495344913
2323000	-459.1030069651679
2324000	-403.98929846907413
2325000	-524.6153971018866
2326000	-436.1110636057929
2327000	-268.56791175032413
2328000	-364.3359171214179
2329000	-345.08744300032413
2330000	-332.4295450511054
2331000	-431.67252600813663
2332000	-522.4965006175116
2333000	-527.3382974925116
2334000	-494.52237952376163
2335000	-383.71341956282413
2336000	-494.24857581282413
2337000	-530.7428385081366
2338000	-492.39872229719913
2339000	-476.00394690657413
2340000	-504.55131018782413
2341000	-282.1939493479804
2342000	-474.81083167219913
2343000	-453.7043253245429
2344000	-438.50370276594913
2345000	-464.81669104719913
2346000	-405.9311319651679
2347000	-455.73697913313663
2348000	-503.2874552073554
2349000	-454.22513831282413
2350000	-565.9598184886054
2351000	-465.84012854719913
2352000	-378.69510901594913
2353000	-447.0295206370429
2354000	-465.66215003157413
2355000	-449.83292639876163
2356000	-317.96549475813663
2357000	-396.37601721907413
2358000	-456.5901895823554
2359000	-403.6808878245429
2360000	-347.6855264964179
2361000	-373.21940100813663
2362000	-351.21256507063663
2363000	-462.3189493479804
2364000	-452.40275061751163
2365000	-435.68107093001163
2366000	-409.01078284407413
2367000	-350.73014319563663
2368000	-338.25455725813663
2369000	-537.2006021800116
2370000	-399.36442053938663
2371000	-493.18216956282413
2372000	-487.20084632063663
2373000	-367.22367346907413
2374000	-330.41153968001163
2375000	-349.6281534495429
2376000	-561.3638101878241
2377000	-554.2920328440741
2378000	-584.1442667307929
2379000	-365.52799475813663
2380000	-358.31229651594913
2381000	-410.58146155501163
2382000	-467.21720374251163
2383000	-465.69523108626163
2384000	-456.2403360667304
2385000	-502.02225745344913
2386000	-577.0770670237616
2387000	-410.9670206370429
2388000	-392.5121866526679
2389000	-509.30594885969913
2390000	-452.2079874339179
2391000	-583.4752603831366
2392000	-440.51224768782413
2393000	-408.76810706282413
2394000	-370.5420938792304
2395000	-422.16678870344913
2396000	-353.90275061751163
2397000	-431.53519690657413
2398000	-350.83292639876163
2399000	-355.52469885969913
2400000	-361.34073889876163
2401000	-476.77213538313663
2402000	-423.64798987532413
2403000	-554.6518961253241
2404000	-461.39591468001163
2405000	-483.0698038401679
2406000	-422.1304727854804
2407000	-363.8958536448554
2408000	-414.16324866438663
2409000	-364.8458048167304
2410000	-430.7057901682929
2411000	-316.8776651682929
2412000	-461.9274698557929
2413000	-416.65055335188663
2414000	-447.80216468001163
2415000	-530.7428385081366
2416000	-433.49247229719913
2417000	-539.8627115550116
2418000	-293.6583048167304
2419000	-334.43546546126163
2420000	-480.50590003157413
2421000	-400.0699259104804
2422000	-422.91410315657413
2423000	-301.92667639876163
2424000	-462.38517249251163
2425000	-433.19340003157413
2426000	-529.1565347971991
2427000	-538.5749307932929
2428000	-448.3710733714179
2429000	-438.63041175032413
2430000	-413.2010294261054
2431000	-475.17850745344913
2432000	-546.5358682932929
2433000	-435.2913614573554
2434000	-385.20878089094913
2435000	-394.20231116438663
2436000	-469.64225257063663
2437000	-464.8447061839179
2438000	-387.5550333323554
2439000	-560.0734049143866
2440000	-553.3654581370429
2441000	-539.2979532542304
2442000	-454.89444983626163
2443000	-461.1970011057929
2444000	-495.87394202376163
2445000	-327.6274210276679
2446000	-303.72098792219913
2447000	-460.28312171126163
2448000	-445.65470374251163
2449000	-445.1003214182929
2450000	-499.02689612532413
2451000	-532.9860025706366
2452000	-466.00870764876163
2453000	-393.4739786448554
2454000	-348.59794104719913
2455000	-449.62443030501163
2456000	-472.9219766917304
2457000	-420.55839026594913
2458000	-488.01810706282413
2459000	-473.36686194563663
2460000	-517.5865885081366
2461000	-538.8043619456366
2462000	-553.6663614573554
2463000	-565.9928385081366
2464000	-484.66825354719913
2465000	-494.25309241438663
2466000	-470.3799845042304
2467000	-563.6656290354804
2468000	-573.0360513987616
2469000	-483.29142249251163
2470000	-494.05350745344913
2471000	-476.5543009104804
2472000	-497.06840003157413
2473000	-505.43876135969913
2474000	-546.8375650706366
2475000	-357.38456214094913
2476000	-543.2659097971991
2477000	-522.8632608714179
2478000	-438.50101721907413
2479000	-578.5782877268866
2480000	-483.16837561751163
2481000	-411.35074866438663
2482000	-367.15043128157413
2483000	-406.88993323469913
2484000	-364.7645059886054
2485000	-423.6834513011054
2486000	-455.74088538313663
2487000	-457.12760413313663
2488000	-349.72489417219913
2489000	-549.7858072581366
2490000	-565.9130045237616
2491000	-429.4159952464179
2492000	-496.93790686751163
2493000	-494.39054358626163
2494000	-446.3766886057929
2495000	-451.9982706370429
2496000	-423.17191565657413
2497000	-471.20939124251163
2498000	-573.5378824534491
2499000	-554.2402139964179
2500000	-430.4369913401679
2501000	-457.15055335188663
2502000	-513.6412760081366
2503000	-461.0020548167304
2504000	-355.30619300032413
2505000	-667.8519693675116
2506000	-455.68033850813663
2507000	-469.21964514876163
2508000	-503.01920569563663
2509000	-591.4507242503241
2510000	-337.75394690657413
2511000	-358.83402503157413
2512000	-517.9039102854804
2513000	-520.2248331370429
2514000	-508.62247718001163
2515000	-511.4137979807929
2516000	-554.4753824534491
2517000	-515.8424478831366
2518000	-532.9387613596991
2519000	-540.5078531565741
2520000	-496.7901407542304
2521000	-497.39396155501163
2522000	-568.0176798167304
2523000	-571.7277017893866
2524000	-501.19694007063663
2525000	-404.9295450511054
2526000	-384.9177042307929
2527000	-374.24759925032413
2528000	-490.03055823469913
2529000	-455.5862833323554
2530000	-556.9078775706366
2531000	-447.01285803938663
2532000	-436.66800940657413
2533000	-356.96464026594913
2534000	-522.9684854807929
2535000	-458.81876624251163
2536000	-454.0611368479804
2537000	-558.6671549143866
2538000	-497.93400061751163
2539000	-391.26652014876163
2540000	-411.3223673167304
2541000	-394.59122718001163
2542000	-374.44999182844913
2543000	-477.30069983626163
2544000	-512.0930582346991
2545000	-510.64762366438663
2546000	-478.9039102854804
2547000	-468.07255042219913
2548000	-419.94364417219913
2549000	-452.11344397688663
2550000	-444.6272989573554
2551000	-451.31656897688663
2552000	-430.48819983626163
2553000	-456.14737952376163
2554000	-409.35013831282413
2555000	-384.8389688792304
2556000	-462.85624182844913
2557000	-496.3248087229804
2558000	-519.0679117503241
2559000	-539.0265299143866
2560000	-486.02518714094913
2561000	-464.56888831282413
2562000	-423.70218909407413
2563000	-543.9712320628241
2564000	-608.0654093089179
2565000	-598.0341593089179
2566000	-530.4037271800116
2567000	-455.0597940745429
2568000	-502.66288245344913
2569000	-428.36014807844913
2570000	-413.89188635969913
2571000	-503.07767737532413
2572000	-545.8472696604804
2573000	-516.0233560862616
2574000	-523.0381265940741
2575000	-496.17045081282413
2576000	-597.4965616526679
2577000	-508.7022501292304
2578000	-468.6545206370429
2579000	-478.3227335276679
2580000	-422.1733194651679
2581000	-399.77787268782413
2582000	-467.57035315657413
2583000	-465.24967444563663
2584000	-523.0914102854804
2585000	-462.81437171126163
2586000	-432.79069007063663
2587000	-443.83292639876163
2588000	-429.72013343001163
2589000	-382.96000159407413
2590000	-557.1043497386054
2591000	-537.9770914378241
2592000	-479.58353675032413
2593000	-521.0886637034491
2594000	-454.09281409407413
2595000	-548.4249674143866
2596000	-489.06058753157413
2597000	-396.50480139876163
2598000	-470.8294473948554
2599000	-432.48990882063663
2600000	-422.14042151594913
2601000	-364.57865393782413
2602000	-384.49820960188663
2603000	-534.6843057932929
2604000	-494.27506507063663
2605000	-438.76359046126163
2606000	-542.1462198557929
2607000	-584.1095377268866
2608000	-500.24601233626163
2609000	-496.62430823469913
2610000	-501.10660803938663
2611000	-544.4911905589179
2612000	-499.60343421126163
2613000	-464.7154337229804
2614000	-392.5488077464179
2615000	-457.8116251292304
2616000	-426.37516272688663
2617000	-481.96891272688663
2618000	-517.5039469065741
2619000	-400.0470987620429
2620000	-460.5971475901679
2621000	-436.63956702376163
2622000	-508.02335608626163
2623000	-366.91532385969913
2624000	-479.35990393782413
2625000	-406.23453772688663
2626000	-453.7214151682929
2627000	-477.35856116438663
2628000	-489.48758948469913
2629000	-492.5765177073554
2630000	-556.6735025706366
2631000	-350.59000647688663
2632000	-363.60514319563663
2633000	-538.1543375315741
2634000	-549.3513590159491
2635000	-472.05997718001163
2636000	-418.2070108714179
2637000	-404.8133341136054
2638000	-369.0906778636054
2639000	-441.03544104719913
2640000	-551.6471353831366
2641000	-371.1972452464179
2642000	-468.64396155501163
2643000	-401.88956702376163
2644000	-450.99637854719913
2645000	-348.50333655501163
2646000	-433.43851721907413
2647000	-353.4787393870429
2648000	-548.4086099925116
2649000	-443.61051428938663
2650000	-392.32755530501163
2651000	-399.80851233626163
2652000	-619.2800699534491
2653000	-473.6553751292304
2654000	-477.91459143782413
2655000	-469.7446085276679
2656000	-240.20981848860538
2657000	-562.3217569651679
2658000	-520.9338785471991
2659000	-595.5187174143866
2660000	-514.3481241526679
2661000	-393.13480628157413
2662000	-416.86905921126163
2663000	-385.90604651594913
2664000	-569.5260416331366
2665000	-486.73465979719913
2666000	-469.97635901594913
2667000	-502.28885901594913
2668000	-497.15995276594913
2669000	-559.5619303050116
2670000	-583.9402262034491
2671000	-477.10123694563663
2672000	-524.6748453440741
2673000	-462.74564612532413
2674000	-456.36075843001163
2675000	-370.52701819563663
2676000	-483.20694983626163
2677000	-458.29264319563663
2678000	-477.40214026594913
2679000	-514.5930582346991
2680000	-528.0963541331366
2681000	-558.9071451487616
2682000	-523.0803629221991
2683000	-489.42203772688663
2684000	-469.9335733714179
2685000	-476.31046546126163
2686000	-471.77128089094913
2687000	-486.96232093001163
2688000	-484.11258948469913
2689000	-441.70914710188663
2690000	-580.6789957346991
2691000	-552.5532633128241
2692000	-578.9598795237616
2693000	-520.0049845042304
2694000	-430.95597327376163
2695000	-447.8051554026679
2696000	-472.2627970042304
2697000	-339.50126135969913
2698000	-442.11417639876163
2699000	-428.99466956282413
2700000	-398.63639319563663
2701000	-456.53116858626163
2702000	-483.6032511057929
2703000	-519.0228678050116
2704000	-512.0837808909491
2705000	-615.3047281565741
2706000	-528.2079263987616
2707000	-497.84147132063663
2708000	-471.8022257151679
2709000	-424.4764200511054
2710000	-429.63578284407413
2711000	-405.9617716136054
2712000	-356.86503089094913
2713000	-508.7179971995429
2714000	-500.59171546126163
2715000	-480.0978800120429
2716000	-512.3293863596991
2717000	-515.9803873362616
2718000	-540.1217447581366
2719000	-578.7512613596991
2720000	-524.8162027659491
2721000	-512.2149454417304
2722000	-454.4174600901679
2723000	-490.99039710188663
2724000	-521.7494913401679
2725000	-332.03531897688663
2726000	-586.5600992503241
2727000	-565.7119547190741
2728000	-520.1522623362616
2729000	-509.94144690657413
2730000	-524.3922525706366
2731000	-514.5946451487616
2732000	-459.94925940657413
2733000	-386.5684610667304
2734000	-446.0591837229804
2735000	-401.74405921126163
2736000	-454.42521155501163
2737000	-380.6271768870429
2738000	-406.33573401594913
2739000	-412.79618323469913
2740000	-403.21476233626163
2741000	-386.51774085188663
2742000	-439.4731241526679
2743000	-494.15751135969913
2744000	-531.9124552073554
2745000	-636.6882730784491
2746000	-566.0737711253241
2747000	-540.3461099925116
2748000	-510.65458167219913
2749000	-534.4037271800116
2750000	-499.54777014876163
2751000	-559.2019449534491
2752000	-483.33878577376163
2753000	-523.1652628245429
2754000	-341.92338050032413
2755000	-569.2734781565741
2756000	-498.44974768782413
2757000	-478.3346964182929
2758000	-359.46378577376163
2759000	-365.8220011057929
2760000	-504.84842932844913
2761000	-575.0834146800116
2762000	-497.6133829417304
2763000	-323.36088050032413
2764000	-321.52176917219913
2765000	-520.4155680003241
2766000	-522.7049967112616
2767000	-436.52994788313663
2768000	-401.9358927073554
2769000	-535.7714029612616
2770000	-477.94364417219913
2771000	-451.69181311751163
2772000	-447.34476721907413
2773000	-507.41581214094913
2774000	-472.86161292219913
2775000	-508.3484903636054
2776000	-524.6572061839179
2777000	-491.12198889876163
2778000	-507.32548010969913
2779000	-552.2834879221991
2780000	-519.9293009104804
2781000	-469.8206583323554
2782000	-512.6625772776679
2783000	-569.9592691721991
2784000	-475.89554846907413
2785000	-585.8169351878241
2786000	-468.68448889876163
2787000	-574.5726724925116
2788000	-565.7161051096991
2789000	-509.29593909407413
2790000	-522.5251871409491
2791000	-527.6222330393866
2792000	-465.70060218001163
2793000	-395.90018714094913
2794000	-399.91507971907413
2795000	-494.6558634104804
2796000	-443.6937052073554
2797000	-398.3213907542304
2798000	-458.85099280501163
2799000	-369.41569007063663
2800000	-452.48063147688663
2801000	-510.28360999251163
2802000	-521.5081583323554
2803000	-535.2309366526679
2804000	-469.03202307844913
2805000	-482.42667639876163
2806000	-380.7338663401679
2807000	-474.9430948557929
2808000	-512.3348795237616
2809000	-386.0588175120429
2810000	-426.88492835188663
2811000	-454.32938635969913
2812000	-454.84049475813663
2813000	-405.5987345042304
2814000	-505.97306311751163
2815000	-490.29264319563663
2816000	-514.7210489573554
2817000	-467.36625159407413
2818000	-508.57413733626163
2819000	-411.3556925120429
2820000	-437.31046546126163
2821000	-536.8597818675116
2822000	-413.09476721907413
2823000	-431.2955118479804
2824000	-412.40885413313663
2825000	-500.72379553938663
2826000	-574.1710611643866
2827000	-504.4052530589179
2828000	-539.8204752268866
2829000	-410.48563635969913
2830000	-423.8018595042304
2831000	-431.47501624251163
2832000	-451.0044962229804
2833000	-412.42313635969913
2834000	-527.2464395823554
2835000	-534.8334146800116
2836000	-517.3625894846991
2837000	-493.1390177073554
2838000	-464.3830362620429
2839000	-386.9293009104804
2840000	-403.30704749251163
2841000	-473.25126135969913
2842000	-445.0116983714179
2843000	-349.26627600813663
2844000	-437.64396155501163
2845000	-489.79313147688663
2846000	-437.71073401594913
2847000	-418.4493204417304
2848000	-551.5945841136054
2849000	-554.7303873362616
2850000	-557.5011392893866
2851000	-506.9983927073554
2852000	-391.98392737532413
2853000	-424.49527991438663
2854000	-495.11063635969913
2855000	-464.69706214094913
2856000	-400.32279456282413
2857000	-409.29862464094913
2858000	-345.87552893782413
2859000	-389.70609534407413
2860000	-449.45389807844913
2861000	-563.6483560862616
2862000	-453.04984534407413
2863000	-503.1302286448554
2864000	-503.56913245344913
2865000	-550.6520792307929
2866000	-440.6023966136054
2867000	-604.4136148753241
2868000	-321.79056800032413
2869000	-381.4574991526679
2870000	-401.91434729719913
2871000	-425.5893350901679
2872000	-480.8467813792304
2873000	-556.5401407542304
2874000	-481.4675089182929
2875000	-500.76200354719913
2876000	-478.69938147688663
2877000	-578.8442179026679
2878000	-497.17069495344913
2879000	-530.2123209300116
2880000	-491.56205237532413
2881000	-437.06107581282413
2882000	-385.60685218001163
2883000	-394.54093421126163
2884000	-400.54423010969913
2885000	-445.91739905501163
2886000	-466.28885901594913
2887000	-458.6114298167304
2888000	-472.07071936751163
2889000	-430.51383460188663
2890000	-487.74833167219913
2891000	-428.42386878157413
2892000	-530.2967935862616
2893000	-516.8301187815741
2894000	-525.0964151682929
2895000	-395.60697425032413
2896000	-490.5827432932929
2897000	-624.5015665354804
2898000	-475.48502600813663
2899000	-448.44437659407413
2900000	-408.60599768782413
2901000	-397.9339395823554
2902000	-504.48807776594913
2903000	-537.1706949534491
2904000	-524.3220621409491
2905000	-518.5002847971991
2906000	-515.9744058909491
2907000	-452.8055216136054
2908000	-481.0688272776679
2909000	-555.6529947581366
2910000	-437.2925821604804
2911000	-449.3742471995429
2912000	-463.6042276682929
2913000	-525.2388101878241
2914000	-534.4123941721991
2915000	-513.8788858714179
2916000	-468.46061194563663
2917000	-445.6399942698554
2918000	-661.8905435862616
2919000	-594.0122476878241
2920000	-352.43631995344913
2921000	-491.24393714094913
2922000	-534.9083658518866
2923000	-456.62577307844913
2924000	-487.62760413313663
2925000	-458.35416663313663
2926000	-410.70096839094913
2927000	-465.20694983626163
2928000	-267.36905921126163
2929000	-408.7165323557929
2930000	-399.42460120344913
2931000	-465.56827796126163
2932000	-563.8191934886054
2933000	-434.6619669261054
2934000	-428.33243811751163
2935000	-405.32804358626163
2936000	-456.16337073469913
2937000	-582.6288858714179
2938000	-572.5407511057929
2939000	-552.3112589182929
2940000	-440.90506995344913
2941000	-425.2029825511054
2942000	-473.70377600813663
2943000	-461.14615882063663
2944000	-449.09281409407413
2945000	-461.00626624251163
2946000	-508.9761759104804
2947000	-396.24332678938663
2948000	-509.2370401682929
2949000	-412.9291788401679
2950000	-446.92374671126163
2951000	-427.23868811751163
2952000	-411.17655432844913
2953000	-447.82157385969913
2954000	-395.8388468089179
2955000	-408.1292520823554
2956000	-537.9683023753241
2957000	-332.8975626292304
2958000	-373.39078772688663
2959000	-427.31363928938663
2960000	-428.1399942698554
2961000	-464.46793616438663
2962000	-472.2780557932929
2963000	-478.49833167219913
2964000	-375.92740882063663
2965000	-451.48758948469913
2966000	-429.54923499251163
2967000	-517.9507242503241
2968000	-497.55814612532413
2969000	-448.47782385969913
2970000	-604.9988199534491
2971000	-489.7350870432929
2972000	-446.41178382063663
2973000	-483.4935098948554
2974000	-540.4704996409491
2975000	-449.25858557844913
2976000	-410.34293616438663
2977000	-394.28299964094913
2978000	-443.45292151594913
2979000	-539.2988077464179
2980000	-467.74064124251163
2981000	-517.6249796214179
2982000	-475.24881995344913
2983000	-461.07145178938663
2984000	-389.40128577376163
2985000	-488.6464639964179
2986000	-416.32474768782413
2987000	-354.29996741438663
2988000	-333.54972327376163
2989000	-499.70817053938663
2990000	-389.1882120432929
2991000	-351.9650675120429
2992000	-340.17594397688663
2993000	-519.1495157542304
2994000	-349.69474280501163
2995000	-409.9054971995429
2996000	-424.61710608626163
2997000	-455.58951819563663
2998000	-457.18314612532413
2999000	-392.3628946604804
3000000	-492.81376135969913
3001000	-493.41739905501163
3002000	-567.9607340159491
3003000	-506.66007483626163
3004000	-554.4475504221991
3005000	-475.74235022688663
3006000	-531.0153604807929
3007000	-430.86625159407413
3008000	-450.93436682844913
3009000	-466.40751135969913
3010000	-450.46781409407413
3011000	-459.0269571604804
3012000	-489.2941690745429
3013000	-502.39957678938663
3014000	-495.11661780501163
3015000	-523.4689127268866
3016000	-431.57853186751163
3017000	-513.4217325511054
3018000	-406.5757852854804
3019000	-356.40262854719913
3020000	-440.4023233714179
3021000	-489.86271155501163
3022000	-536.9214273753241
3023000	-468.04606116438663
3024000	-577.5221353831366
3025000	-554.5728555979804
3026000	-572.9390055003241
3027000	-405.4424845042304
3028000	-505.73893225813663
3029000	-398.31986487532413
3030000	-435.52714026594913
3031000	-415.85441077376163
3032000	-395.1208292307929
3033000	-491.6814981761054
3034000	-583.5120645823554
3035000	-412.15580237532413
3036000	-361.1277872386054
3037000	-301.0730997386054
3038000	-415.7524210276679
3039000	-527.1151529612616
3040000	-511.52652991438663
3041000	-362.5113321604804
3042000	-382.9578653636054
3043000	-400.08573401594913
3044000	-429.0916544261054
3045000	-431.89933264876163
3046000	-446.07120764876163
3047000	-532.4732462229804
3048000	-593.0144449534491
3049000	-489.7569376292304
3050000	-520.8392740550116
3051000	-540.1887003245429
3052000	-351.79191077376163
3053000	-522.2913004221991
3054000	-545.2790323557929
3055000	-313.3729044261054
3056000	-406.37540686751163
3057000	-633.0259805979804
3058000	-450.5009561839179
3059000	-398.34098303938663
3060000	-500.3703409495429
3061000	-522.0088907542304
3062000	-632.0735880198554
3063000	-396.92997229719913
3064000	-590.8406168284491
3065000	-631.1908365550116
3066000	-476.32767737532413
3067000	-467.1122843089179
3068000	-468.89994300032413
3069000	-501.53861487532413
3070000	-600.0148721995429
3071000	-505.42081702376163
3072000	-513.8176065745429
3073000	-532.5946451487616
3074000	-450.3493448557929
3075000	-493.9072061839179
3076000	-410.67923987532413
3077000	-404.59025061751163
3078000	-394.49161780501163
3079000	-453.5020548167304
3080000	-558.8789469065741
3081000	-552.4850260081366
3082000	-469.79715979719913
3083000	-429.5370889964179
3084000	-439.2117716136054
3085000	-337.19340003157413
3086000	-394.75126135969913
3087000	-478.60660803938663
